Tiempo,acc X,acc Y,acc Z,giro X,giro Y,giro Z,temperatura
33.53019738197327,-1.704672,-3.359065,10.140642,-0.044499,-0.003997,-0.012524,26.218235
33.637221813201904,-1.714248,-3.362656,10.140642,-0.045565,-0.003997,-0.012524,26.218235
33.747753381729126,-1.705869,-3.361459,10.126276,-0.044233,-0.003997,-0.01279,26.209411
33.85828733444214,-1.695095,-3.35308,10.128671,-0.045032,-0.00373,-0.01279,26.224117
33.965312004089355,-1.705869,-3.361459,10.13705,-0.045032,-0.003997,-0.01279,26.224117
34.076326847076416,-1.704672,-3.357868,10.138248,-0.0437,-0.003997,-0.011991,26.215293
34.18650841712952,-1.708263,-3.359065,10.132262,-0.045299,-0.00373,-0.012524,26.215293
34.293251276016235,-1.705869,-3.360262,10.120291,-0.045832,-0.00373,-0.012257,26.209411
34.4035587310791,-1.70946,-3.355474,10.132262,-0.043433,-0.004263,-0.013057,26.212352
34.513946533203125,-1.70946,-3.362656,10.149022,-0.0437,-0.004263,-0.01279,26.209411
34.62373900413513,-1.708263,-3.357868,10.134656,-0.045832,-0.00373,-0.013323,26.209411
34.731751918792725,-1.713051,-3.363853,10.138248,-0.043433,-0.003997,-0.012257,26.212352
34.84205937385559,-1.705869,-3.359065,10.128671,-0.0429,-0.003997,-0.012257,26.224117
34.95252299308777,-1.698686,-3.360262,10.14543,-0.045299,-0.003198,-0.012257,26.209411
35.05905079841614,-1.705869,-3.366248,10.128671,-0.045565,-0.004263,-0.01279,26.212352
35.16905617713928,-1.696292,-3.355474,10.129868,-0.044766,-0.00373,-0.012257,26.227058
35.280054330825806,-1.708263,-3.357868,10.14543,-0.0437,-0.00373,-0.012257,26.215293
35.38667869567871,-1.710657,-3.355474,10.13346,-0.043433,-0.00373,-0.012524,26.209411
35.49707245826721,-1.710657,-3.365051,10.12508,-0.045032,-0.003464,-0.012524,26.212352
35.608081579208374,-1.707066,-3.360262,10.119094,-0.044499,-0.003997,-0.012257,26.20647
35.715078592300415,-1.705869,-3.363853,10.122685,-0.044499,-0.003997,-0.012257,26.209411
35.82465434074402,-1.715445,-3.357868,10.146627,-0.045299,-0.003997,-0.013057,26.212352
35.93472719192505,-1.70108,-3.360262,10.129868,-0.045032,-0.004263,-0.012524,26.215293
36.04201531410217,-1.708263,-3.360262,10.121488,-0.0437,-0.003997,-0.012257,26.209411
36.15256905555725,-1.704672,-3.354277,10.128671,-0.045032,-0.00373,-0.012524,26.212352
36.2630512714386,-1.707066,-3.354277,10.135853,-0.045299,-0.00373,-0.012257,26.215293
36.37007284164429,-1.703474,-3.357868,10.127473,-0.044766,-0.003997,-0.011991,26.227058
36.48006725311279,-1.70108,-3.361459,10.135853,-0.044499,-0.00453,-0.01279,26.212352
36.59102463722229,-1.708263,-3.361459,10.126276,-0.045032,-0.00373,-0.012257,26.209411
36.697282552719116,-1.707066,-3.361459,10.12508,-0.044499,-0.00373,-0.01279,26.224117
36.808016538619995,-1.70108,-3.369839,10.1167,-0.044766,-0.004263,-0.012524,26.224117
36.91858124732971,-1.703474,-3.356671,10.131065,-0.044499,-0.004263,-0.012524,26.221176
37.025057554244995,-1.697489,-3.355474,10.128671,-0.044499,-0.004263,-0.012257,26.227058
37.136059045791626,-1.714248,-3.361459,10.12508,-0.044499,-0.00373,-0.012524,26.221176
37.246055603027344,-1.705869,-3.361459,10.13705,-0.044499,-0.00373,-0.012524,26.224117
37.35320854187012,-1.708263,-3.357868,10.138248,-0.043966,-0.003198,-0.01279,26.221176
37.46405220031738,-1.703474,-3.356671,10.129868,-0.043966,-0.004263,-0.012524,26.235881
37.573864221572876,-1.704672,-3.351882,10.13346,-0.044499,-0.003997,-0.012257,26.229999
37.684059619903564,-1.714248,-3.365051,10.141839,-0.044499,-0.00373,-0.01279,26.227058
37.79084229469299,-1.703474,-3.360262,10.134656,-0.045032,-0.003997,-0.012524,26.218235
37.901872634887695,-1.703474,-3.359065,10.132262,-0.045299,-0.00373,-0.013057,26.212352
38.01215958595276,-1.714248,-3.360262,10.127473,-0.044499,-0.003997,-0.01279,26.212352
38.119056940078735,-1.716643,-3.350685,10.138248,-0.044499,-0.003464,-0.012257,26.218235
38.22906422615051,-1.715445,-3.354277,10.131065,-0.045032,-0.003997,-0.013057,26.218235
38.34006929397583,-1.710657,-3.354277,10.115503,-0.045032,-0.003997,-0.012257,26.229999
38.44706082344055,-1.703474,-3.362656,10.129868,-0.043966,-0.00373,-0.012524,26.215293
38.557204246520996,-1.719037,-3.360262,10.13346,-0.044499,-0.004263,-0.012524,26.229999
38.667234897613525,-1.702277,-3.356671,10.122685,-0.044766,-0.003997,-0.012257,26.224117
38.77506995201111,-1.699883,-3.361459,10.123883,-0.043966,-0.004263,-0.012524,26.227058
38.885069370269775,-1.703474,-3.367445,10.123883,-0.044233,-0.003198,-0.012524,26.224117
38.99566054344177,-1.715445,-3.361459,10.126276,-0.044499,-0.003997,-0.012524,26.229999
39.10208749771118,-1.710657,-3.357868,10.135853,-0.044766,-0.00373,-0.01279,26.227058
39.212907552719116,-1.699883,-3.367445,10.143036,-0.045299,-0.003997,-0.012524,26.238822
39.322872161865234,-1.702277,-3.357868,10.127473,-0.043433,-0.00453,-0.012524,26.221176
39.4300742149353,-1.704672,-3.357868,10.129868,-0.044499,-0.003997,-0.013323,26.235881
39.540053367614746,-1.707066,-3.365051,10.135853,-0.045032,-0.004263,-0.012524,26.221176
39.65108251571655,-1.714248,-3.361459,10.128671,-0.044499,-0.003464,-0.012524,26.229999
39.75806498527527,-1.70108,-3.363853,10.139445,-0.044233,-0.003198,-0.011991,26.23294
39.86757826805115,-1.702277,-3.359065,10.134656,-0.044766,-0.00373,-0.012524,26.23294
39.97866487503052,-1.707066,-3.361459,10.138248,-0.044499,-0.00373,-0.01279,26.221176
40.08511710166931,-1.705869,-3.357868,10.127473,-0.045299,-0.004263,-0.012257,26.229999
40.19558334350586,-1.70946,-3.361459,10.13346,-0.044766,-0.003997,-0.012257,26.227058
40.30606985092163,-1.70946,-3.359065,10.129868,-0.044233,-0.00373,-0.011991,26.227058
40.41607451438904,-1.708263,-3.359065,10.127473,-0.044233,-0.003997,-0.01279,26.229999
40.52362608909607,-1.705869,-3.351882,10.13346,-0.044499,-0.00373,-0.011724,26.23294
40.63406777381897,-1.697489,-3.35308,10.139445,-0.045299,-0.003464,-0.012257,26.238822
40.74467730522156,-1.705869,-3.356671,10.139445,-0.044766,-0.00373,-0.012257,26.229999
40.85108804702759,-1.690306,-3.361459,10.131065,-0.044499,-0.00373,-0.012524,26.238822
40.96105480194092,-1.70108,-3.361459,10.126276,-0.043966,-0.003997,-0.012524,26.241764
41.07205414772034,-1.70946,-3.362656,10.13346,-0.045565,-0.00373,-0.01279,26.229999
41.179072856903076,-1.704672,-3.368642,10.12508,-0.045299,-0.00373,-0.013057,26.238822
41.289278507232666,-1.713051,-3.361459,10.126276,-0.0437,-0.00453,-0.012524,26.238822
41.39926099777222,-1.704672,-3.362656,10.13346,-0.0437,-0.003997,-0.012524,26.241764
41.507068157196045,-1.703474,-3.354277,10.134656,-0.045299,-0.00373,-0.01279,26.244705
41.61706733703613,-1.70108,-3.354277,10.128671,-0.045032,-0.004263,-0.01279,26.23294
41.72719097137451,-1.70108,-3.367445,10.129868,-0.043966,-0.00373,-0.012257,26.244705
41.83420515060425,-1.704672,-3.362656,10.120291,-0.045032,-0.003198,-0.01279,26.235881
41.9447808265686,-1.703474,-3.366248,10.131065,-0.045032,-0.00373,-0.012524,26.229999
42.05518198013306,-1.705869,-3.357868,10.132262,-0.045032,-0.00453,-0.012524,26.235881
42.16204118728638,-1.705869,-3.355474,10.128671,-0.045299,-0.003997,-0.012524,26.244705
42.273046255111694,-1.708263,-3.355474,10.131065,-0.0437,-0.003997,-0.012257,26.244705
42.38290309906006,-1.711854,-3.360262,10.123883,-0.044499,-0.004263,-0.012524,26.23294
42.49006700515747,-1.714248,-3.356671,10.135853,-0.045565,-0.003997,-0.012524,26.244705
42.600526571273804,-1.705869,-3.354277,10.122685,-0.044499,-0.004263,-0.01279,26.241764
42.71005725860596,-1.708263,-3.356671,10.119094,-0.044233,-0.00373,-0.013057,26.235881
42.81707954406738,-1.699883,-3.35308,10.138248,-0.045032,-0.00373,-0.011991,26.238822
42.928131341934204,-1.71784,-3.354277,10.1167,-0.044499,-0.00373,-0.01279,26.229999
43.03801774978638,-1.713051,-3.362656,10.134656,-0.044766,-0.00373,-0.012257,26.224117
43.145198583602905,-1.707066,-3.354277,10.127473,-0.044766,-0.003464,-0.012257,26.229999
43.25576400756836,-1.708263,-3.35308,10.139445,-0.044233,-0.00373,-0.01279,26.235881
43.36588764190674,-1.705869,-3.357868,10.12508,-0.044233,-0.004263,-0.01279,26.235881
43.47313117980957,-1.699883,-3.357868,10.139445,-0.045032,-0.004263,-0.013057,26.238822
43.58367705345154,-1.702277,-3.356671,10.140642,-0.043433,-0.004796,-0.012524,26.235881
43.693989276885986,-1.705869,-3.355474,10.127473,-0.043433,-0.00453,-0.012524,26.238822
43.80379843711853,-1.693898,-3.355474,10.138248,-0.044766,-0.00373,-0.012257,26.238822
43.91149091720581,-1.707066,-3.351882,10.129868,-0.045565,-0.00373,-0.012524,26.244705
44.0217764377594,-1.704672,-3.367445,10.139445,-0.044233,-0.00373,-0.012257,26.229999
44.13190770149231,-1.699883,-3.357868,10.126276,-0.043433,-0.003997,-0.012257,26.244705
44.23879408836365,-1.70108,-3.3447,10.131065,-0.045032,-0.003997,-0.012257,26.229999
44.34921360015869,-1.705869,-3.35308,10.134656,-0.045565,-0.003464,-0.01279,26.229999
44.459779262542725,-1.70946,-3.368642,10.132262,-0.045299,-0.003997,-0.01279,26.235881
44.567052125930786,-1.703474,-3.356671,10.120291,-0.0429,-0.00453,-0.012524,26.229999
44.67708206176758,-1.708263,-3.354277,10.132262,-0.043433,-0.004263,-0.012524,26.227058
44.78781819343567,-1.704672,-3.351882,10.129868,-0.046631,-0.003198,-0.012524,26.23294
44.894081592559814,-1.710657,-3.354277,10.134656,-0.045565,-0.003464,-0.012524,26.235881
45.00507736206055,-1.703474,-3.369839,10.1167,-0.043433,-0.00453,-0.01279,26.235881
45.11506247520447,-1.702277,-3.362656,10.132262,-0.0437,-0.004263,-0.012257,26.244705
45.222084045410156,-1.713051,-3.356671,10.127473,-0.046098,-0.00373,-0.01279,26.244705
45.332070112228394,-1.705869,-3.35308,10.128671,-0.044766,-0.00373,-0.013057,26.238822
45.442564964294434,-1.703474,-3.356671,10.138248,-0.044233,-0.004263,-0.012524,26.238822
45.55006647109985,-1.702277,-3.357868,10.123883,-0.043433,-0.004263,-0.011724,26.23294
45.66025400161743,-1.708263,-3.355474,10.132262,-0.044499,-0.003997,-0.012524,26.238822
45.770819425582886,-1.715445,-3.375824,10.127473,-0.045565,-0.00373,-0.01279,26.241764
45.87705993652344,-1.70946,-3.361459,10.13346,-0.044233,-0.004263,-0.012257,26.238822
45.98784780502319,-1.708263,-3.363853,10.139445,-0.0437,-0.00373,-0.012524,26.256469
46.098565101623535,-1.705869,-3.363853,10.13346,-0.045299,-0.00373,-0.012257,26.247646
46.205281019210815,-1.711854,-3.355474,10.150218,-0.044499,-0.003464,-0.012257,26.238822
46.31626486778259,-1.710657,-3.360262,10.147825,-0.044499,-0.003997,-0.012257,26.244705
46.42626714706421,-1.703474,-3.35308,10.138248,-0.045032,-0.003464,-0.01279,26.23294
46.53305768966675,-1.704672,-3.363853,10.134656,-0.045299,-0.00373,-0.012524,26.247646
46.64375281333923,-1.70946,-3.351882,10.123883,-0.044499,-0.003464,-0.01279,26.247646
46.75407290458679,-1.704672,-3.359065,10.127473,-0.044233,-0.004263,-0.012524,26.241764
46.86405920982361,-1.703474,-3.363853,10.144233,-0.044766,-0.00373,-0.012257,26.244705
46.97123670578003,-1.704672,-3.349488,10.128671,-0.045832,-0.003464,-0.012257,26.247646
47.08105969429016,-1.70946,-3.359065,10.139445,-0.045032,-0.00373,-0.012257,26.247646
47.192280292510986,-1.703474,-3.359065,10.127473,-0.0437,-0.004796,-0.012524,26.250587
47.29886984825134,-1.702277,-3.356671,10.138248,-0.044233,-0.003997,-0.012524,26.247646
47.408618211746216,-1.703474,-3.360262,10.13705,-0.044766,-0.003464,-0.01279,26.23294
47.51986265182495,-1.704672,-3.362656,10.138248,-0.045299,-0.00373,-0.013057,26.241764
47.626081705093384,-1.699883,-3.356671,10.134656,-0.043433,-0.004796,-0.012257,26.250587
47.73699355125427,-1.698686,-3.355474,10.126276,-0.0429,-0.004796,-0.012524,26.247646
47.84744691848755,-1.708263,-3.350685,10.132262,-0.045565,-0.003198,-0.012257,26.241764
47.954028367996216,-1.70108,-3.362656,10.135853,-0.046098,-0.003997,-0.01279,26.250587
48.064966678619385,-1.703474,-3.368642,10.132262,-0.0437,-0.004263,-0.012524,26.247646
48.1754195690155,-1.702277,-3.354277,10.128671,-0.044766,-0.003997,-0.012257,26.244705
48.28201913833618,-1.708263,-3.351882,10.13705,-0.045565,-0.003198,-0.012524,26.244705
48.391884088516235,-1.702277,-3.359065,10.123883,-0.044766,-0.00373,-0.012524,26.253528
48.503066062927246,-1.691504,-3.359065,10.123883,-0.044499,-0.003997,-0.012524,26.247646
48.60976195335388,-1.70108,-3.356671,10.139445,-0.044766,-0.004263,-0.012257,26.247646
48.720248222351074,-1.698686,-3.362656,10.135853,-0.045032,-0.003464,-0.011991,26.244705
48.83106255531311,-1.711854,-3.362656,10.13346,-0.044233,-0.003997,-0.012524,26.244705
48.937084436416626,-1.699883,-3.35308,10.129868,-0.0429,-0.005063,-0.012257,26.241764
49.04759240150452,-1.698686,-3.357868,10.121488,-0.045032,-0.003997,-0.012524,26.253528
49.157788038253784,-1.708263,-3.366248,10.129868,-0.045299,-0.003464,-0.012524,26.253528
49.26581335067749,-1.711854,-3.355474,10.131065,-0.045032,-0.00373,-0.012524,26.247646
49.375343799591064,-1.703474,-3.361459,10.131065,-0.044233,-0.00373,-0.01279,26.241764
49.486570596694946,-1.707066,-3.354277,10.135853,-0.0437,-0.003997,-0.01279,26.238822
49.595837116241455,-1.708263,-3.357868,10.138248,-0.044766,-0.003997,-0.012524,26.247646
49.702866077423096,-1.702277,-3.359065,10.14543,-0.045299,-0.003464,-0.012257,26.235881
49.81389117240906,-1.707066,-3.367445,10.140642,-0.043966,-0.003997,-0.01279,26.247646
49.92391562461853,-1.715445,-3.361459,10.134656,-0.043966,-0.003997,-0.01279,26.247646
50.03093647956848,-1.707066,-3.349488,10.132262,-0.045032,-0.00373,-0.013057,26.241764
50.14096450805664,-1.699883,-3.359065,10.128671,-0.045565,-0.003997,-0.01279,26.247646
50.251935958862305,-1.703474,-3.357868,10.134656,-0.044233,-0.00373,-0.012524,26.256469
50.35871434211731,-1.704672,-3.359065,10.128671,-0.044499,-0.003997,-0.012524,26.262351
50.469380140304565,-1.710657,-3.372233,10.126276,-0.044499,-0.003997,-0.012257,26.25941
50.58005976676941,-1.703474,-3.357868,10.122685,-0.045565,-0.00373,-0.013323,26.253528
50.686912059783936,-1.711854,-3.357868,10.12508,-0.044766,-0.00373,-0.01279,26.256469
50.79706406593323,-1.703474,-3.361459,10.129868,-0.044233,-0.00453,-0.012257,26.253528
50.90738320350647,-1.704672,-3.361459,10.135853,-0.044233,-0.00373,-0.01279,26.262351
51.01427602767944,-1.711854,-3.360262,10.139445,-0.045032,-0.003997,-0.011991,26.250587
51.12398052215576,-1.708263,-3.356671,10.127473,-0.044766,-0.00373,-0.011724,26.244705
51.23500919342041,-1.70946,-3.351882,10.132262,-0.044766,-0.00373,-0.011991,26.250587
51.34234261512756,-1.714248,-3.355474,10.120291,-0.044233,-0.004263,-0.01279,26.256469
51.452356576919556,-1.705869,-3.366248,10.13346,-0.044233,-0.00373,-0.011724,26.256469
51.56243133544922,-1.711854,-3.359065,10.12508,-0.045299,-0.003198,-0.01279,26.256469
51.6700873374939,-1.710657,-3.355474,10.131065,-0.0437,-0.003997,-0.01279,26.241764
51.780208587646484,-1.704672,-3.35308,10.128671,-0.044499,-0.004263,-0.011991,26.235881
51.88989806175232,-1.697489,-3.360262,10.132262,-0.044766,-0.00373,-0.01279,26.241764
51.99728488922119,-1.708263,-3.361459,10.128671,-0.045032,-0.003198,-0.012257,26.241764
52.10800242424011,-1.705869,-3.362656,10.138248,-0.045032,-0.003997,-0.012524,26.253528
52.218446254730225,-1.699883,-3.355474,10.135853,-0.044499,-0.004263,-0.011991,26.250587
52.32502031326294,-1.70108,-3.354277,10.122685,-0.045032,-0.003198,-0.011991,26.253528
52.43506455421448,-1.702277,-3.363853,10.114306,-0.044766,-0.004263,-0.012257,26.256469
52.54606890678406,-1.70946,-3.356671,10.128671,-0.044766,-0.003997,-0.01279,26.25941
52.653258085250854,-1.710657,-3.360262,10.132262,-0.045032,-0.004263,-0.01279,26.265293
52.76345086097717,-1.713051,-3.355474,10.119094,-0.045032,-0.004263,-0.011991,26.247646
52.87401556968689,-1.703474,-3.347094,10.139445,-0.044499,-0.004263,-0.012257,26.265293
52.984036922454834,-1.704672,-3.368642,10.132262,-0.044233,-0.003198,-0.012257,26.256469
53.090994119644165,-1.70946,-3.361459,10.134656,-0.044499,-0.00373,-0.012257,26.25941
53.201141119003296,-1.70108,-3.357868,10.13705,-0.044766,-0.003997,-0.012524,26.25941
53.31207823753357,-1.70108,-3.362656,10.123883,-0.045032,-0.00373,-0.013057,26.256469
53.41891551017761,-1.70108,-3.361459,10.12508,-0.043966,-0.00373,-0.012257,26.253528
53.52878713607788,-1.710657,-3.359065,10.128671,-0.0437,-0.00373,-0.012257,26.253528
53.63905715942383,-1.711854,-3.356671,10.128671,-0.043966,-0.004263,-0.012257,26.25941
53.74607038497925,-1.704672,-3.355474,10.134656,-0.043433,-0.003997,-0.012257,26.256469
53.856725215911865,-1.707066,-3.350685,10.14543,-0.044499,-0.00373,-0.012524,26.256469
53.96661925315857,-1.699883,-3.354277,10.126276,-0.045565,-0.003997,-0.012524,26.250587
54.073662519454956,-1.697489,-3.369839,10.135853,-0.045299,-0.003464,-0.01279,26.25941
54.18467974662781,-1.703474,-3.367445,10.123883,-0.044766,-0.00373,-0.012257,26.265293
54.29507827758789,-1.707066,-3.363853,10.12508,-0.043966,-0.003997,-0.012257,26.250587
54.4019775390625,-1.705869,-3.361459,10.120291,-0.045032,-0.00373,-0.013323,26.253528
54.51259255409241,-1.70946,-3.354277,10.121488,-0.045032,-0.003198,-0.011991,26.262351
54.62286567687988,-1.704672,-3.35308,10.131065,-0.043966,-0.00373,-0.01279,26.256469
54.72907757759094,-1.70946,-3.355474,10.126276,-0.044766,-0.00373,-0.012257,26.256469
54.83951020240784,-1.695095,-3.354277,10.139445,-0.045032,-0.003997,-0.01279,26.265293
54.94992661476135,-1.703474,-3.350685,10.134656,-0.045032,-0.003997,-0.01279,26.244705
55.05801224708557,-1.70108,-3.357868,10.135853,-0.045032,-0.003997,-0.013057,26.256469
55.168023109436035,-1.714248,-3.361459,10.129868,-0.044499,-0.004263,-0.012524,26.265293
55.278505086898804,-1.705869,-3.35308,10.131065,-0.044766,-0.00453,-0.012257,26.25941
55.38479995727539,-1.707066,-3.360262,10.126276,-0.045032,-0.003464,-0.01279,26.256469
55.49551200866699,-1.711854,-3.349488,10.127473,-0.045032,-0.00373,-0.012524,26.25941
55.606059551239014,-1.711854,-3.361459,10.121488,-0.044766,-0.003464,-0.01279,26.256469
55.71304726600647,-1.70946,-3.360262,10.135853,-0.044233,-0.004263,-0.012524,26.256469
55.823254108428955,-1.703474,-3.357868,10.122685,-0.045565,-0.00373,-0.01279,26.262351
55.93367123603821,-1.714248,-3.363853,10.13705,-0.045032,-0.003997,-0.012524,26.262351
56.044090270996094,-1.699883,-3.362656,10.13705,-0.0437,-0.004796,-0.013057,26.265293
56.15101075172424,-1.707066,-3.359065,10.132262,-0.045299,-0.00373,-0.012257,26.253528
56.26153492927551,-1.710657,-3.360262,10.131065,-0.045832,-0.003464,-0.01279,26.25941
56.37207531929016,-1.711854,-3.360262,10.120291,-0.045032,-0.00373,-0.012257,26.256469
56.47808480262756,-1.697489,-3.357868,10.135853,-0.044233,-0.00373,-0.012524,26.253528
56.58911657333374,-1.703474,-3.361459,10.138248,-0.045032,-0.003997,-0.012257,26.25941
56.6987144947052,-1.705869,-3.362656,10.138248,-0.045832,-0.003464,-0.01279,26.262351
56.806684732437134,-1.708263,-3.359065,10.132262,-0.044766,-0.003997,-0.012257,26.256469
56.916759729385376,-1.707066,-3.356671,10.131065,-0.043433,-0.004263,-0.011991,26.265293
57.02670073509216,-1.697489,-3.35308,10.131065,-0.044499,-0.00373,-0.012524,26.262351
57.13372230529785,-1.703474,-3.35308,10.128671,-0.045832,-0.00373,-0.012524,26.253528
57.244587898254395,-1.70946,-3.355474,10.138248,-0.045299,-0.00373,-0.012524,26.256469
57.354602336883545,-1.697489,-3.345897,10.122685,-0.043966,-0.004263,-0.012257,26.247646
57.461631774902344,-1.697489,-3.359065,10.131065,-0.044233,-0.00373,-0.01279,26.265293
57.572147846221924,-1.711854,-3.351882,10.126276,-0.045565,-0.003997,-0.013057,26.25941
57.68259119987488,-1.705869,-3.360262,10.128671,-0.045032,-0.003198,-0.012257,26.265293
57.789966106414795,-1.697489,-3.354277,10.14543,-0.044233,-0.004263,-0.012257,26.262351
57.89989471435547,-1.707066,-3.349488,10.141839,-0.043966,-0.00373,-0.012524,26.268234
58.010066747665405,-1.704672,-3.366248,10.13346,-0.045565,-0.003464,-0.013057,26.250587
58.117085695266724,-1.70946,-3.360262,10.12508,-0.046098,-0.004796,-0.012524,26.25941
58.22759509086609,-1.703474,-3.363853,10.127473,-0.044499,-0.00373,-0.012524,26.256469
58.33801245689392,-1.699883,-3.359065,10.129868,-0.044233,-0.003997,-0.012257,26.262351
58.44481086730957,-1.705869,-3.35308,10.134656,-0.045299,-0.003997,-0.013057,26.262351
58.55560541152954,-1.705869,-3.363853,10.134656,-0.045299,-0.004263,-0.013057,26.274116
58.666271448135376,-1.705869,-3.359065,10.129868,-0.045299,-0.003997,-0.012257,26.250587
58.77276349067688,-1.707066,-3.350685,10.12508,-0.044499,-0.003997,-0.012257,26.238822
58.88278317451477,-1.713051,-3.350685,10.128671,-0.044499,-0.004263,-0.011724,26.25941
58.99360752105713,-1.702277,-3.357868,10.119094,-0.044766,-0.003464,-0.011991,26.247646
59.10417318344116,-1.699883,-3.356671,10.120291,-0.044766,-0.003997,-0.013323,26.25941
59.21107864379883,-1.704672,-3.355474,10.13705,-0.043966,-0.004796,-0.012257,26.25941
59.32107615470886,-1.703474,-3.356671,10.132262,-0.043966,-0.004263,-0.01279,26.25941
59.431102991104126,-1.711854,-3.360262,10.128671,-0.045032,-0.00373,-0.01279,26.256469
59.538169145584106,-1.705869,-3.35308,10.126276,-0.044233,-0.004263,-0.012257,26.256469
59.649068117141724,-1.713051,-3.361459,10.121488,-0.044233,-0.003997,-0.01279,26.271175
59.759639739990234,-1.71784,-3.368642,10.14543,-0.044499,-0.00453,-0.011724,26.253528
59.86604070663452,-1.699883,-3.351882,10.121488,-0.044766,-0.00373,-0.012524,26.25941
59.97605013847351,-1.707066,-3.354277,10.126276,-0.044766,-0.003997,-0.012257,26.262351
60.087053060531616,-1.710657,-3.354277,10.13346,-0.044766,-0.003198,-0.012257,26.262351
60.19407320022583,-1.702277,-3.356671,10.13705,-0.044766,-0.003464,-0.01279,26.25941
60.30407190322876,-1.703474,-3.354277,10.132262,-0.044766,-0.003464,-0.012257,26.253528
60.415213108062744,-1.708263,-3.355474,10.131065,-0.044233,-0.00373,-0.013057,26.25941
60.521666049957275,-1.699883,-3.368642,10.138248,-0.044766,-0.003198,-0.012257,26.262351
60.632076025009155,-1.705869,-3.360262,10.134656,-0.045032,-0.00373,-0.012524,26.256469
60.74265122413635,-1.698686,-3.359065,10.117897,-0.044499,-0.00373,-0.012524,26.25941
60.84996819496155,-1.699883,-3.359065,10.140642,-0.043966,-0.00373,-0.01279,26.265293
60.960071086883545,-1.711854,-3.360262,10.122685,-0.043966,-0.003997,-0.012257,26.265293
61.06999588012695,-1.707066,-3.348291,10.132262,-0.044766,-0.004263,-0.012257,26.253528
61.17702007293701,-1.703474,-3.354277,10.140642,-0.045565,-0.003464,-0.01279,26.265293
61.28794455528259,-1.703474,-3.360262,10.139445,-0.044499,-0.00373,-0.012257,26.265293
61.39807939529419,-1.707066,-3.355474,10.131065,-0.044233,-0.00373,-0.012524,26.268234
61.5050835609436,-1.715445,-3.351882,10.126276,-0.044499,-0.00453,-0.012524,26.25941
61.61559271812439,-1.70946,-3.362656,10.119094,-0.044233,-0.003464,-0.011991,26.25941
61.72607731819153,-1.705869,-3.359065,10.128671,-0.044499,-0.003464,-0.012257,26.256469
61.8359637260437,-1.704672,-3.361459,10.123883,-0.045299,-0.003997,-0.012524,26.268234
61.943551778793335,-1.707066,-3.350685,10.128671,-0.0437,-0.004263,-0.01279,26.268234
62.053691148757935,-1.70108,-3.348291,10.128671,-0.044233,-0.003997,-0.01279,26.256469
62.16425633430481,-1.707066,-3.345897,10.129868,-0.045832,-0.003464,-0.012524,26.265293
62.27058291435242,-1.703474,-3.359065,10.128671,-0.045565,-0.003464,-0.013057,26.265293
62.381248235702515,-1.710657,-3.35308,10.128671,-0.043433,-0.004263,-0.013057,26.265293
62.49107789993286,-1.708263,-3.360262,10.129868,-0.043433,-0.00453,-0.012257,26.268234
62.59908127784729,-1.711854,-3.35308,10.123883,-0.045299,-0.003464,-0.012524,26.265293
62.70861744880676,-1.714248,-3.357868,10.123883,-0.045565,-0.003464,-0.012257,26.268234
62.81907510757446,-1.703474,-3.362656,10.132262,-0.045032,-0.00453,-0.012524,26.271175
62.92630100250244,-1.714248,-3.354277,10.1167,-0.044233,-0.004263,-0.011991,26.274116
63.03607702255249,-1.699883,-3.349488,10.132262,-0.045032,-0.004263,-0.01279,26.262351
63.14705181121826,-1.711854,-3.355474,10.129868,-0.044233,-0.003997,-0.012524,26.253528
63.25408959388733,-1.713051,-3.359065,10.132262,-0.044233,-0.004263,-0.01279,26.262351
63.36473107337952,-1.708263,-3.355474,10.129868,-0.045032,-0.003997,-0.012257,26.268234
63.47409415245056,-1.707066,-3.359065,10.135853,-0.046364,-0.003464,-0.012524,26.268234
63.582072257995605,-1.70108,-3.361459,10.134656,-0.045832,-0.003464,-0.012524,26.271175
63.69168543815613,-1.704672,-3.361459,10.126276,-0.044499,-0.004796,-0.012257,26.268234
63.80273485183716,-1.703474,-3.348291,10.131065,-0.042368,-0.005329,-0.012524,26.268234
63.90907526016235,-1.705869,-3.347094,10.126276,-0.043966,-0.00373,-0.011458,26.277057
64.01979899406433,-1.699883,-3.354277,10.132262,-0.045565,-0.004263,-0.011991,26.277057
64.12954139709473,-1.708263,-3.354277,10.129868,-0.046364,-0.003997,-0.013057,26.271175
64.23734188079834,-1.711854,-3.360262,10.150218,-0.045832,-0.00373,-0.01279,26.279998
64.347247838974,-1.70108,-3.360262,10.128671,-0.043433,-0.00373,-0.012257,26.279998
64.45810389518738,-1.707066,-3.350685,10.131065,-0.042101,-0.005063,-0.011991,26.279998
64.56525373458862,-1.698686,-3.356671,10.141839,-0.044766,-0.00373,-0.012257,26.274116
64.67525219917297,-1.708263,-3.359065,10.127473,-0.04823,-0.00373,-0.013057,26.271175
64.78508996963501,-1.708263,-3.368642,10.134656,-0.044766,-0.00373,-0.012524,26.285881
64.89610505104065,-1.70108,-3.360262,10.131065,-0.041035,-0.004796,-0.012524,26.285881
65.00292873382568,-1.695095,-3.362656,10.131065,-0.046098,-0.003464,-0.01279,26.291763
65.11311411857605,-1.70108,-3.351882,10.135853,-0.04743,-0.003464,-0.012524,26.279998
