Tiempo (s),Datos Seriales
14.35,5029.69
14.36,5029.69
14.370000000000001,5029.5
14.38,5029.5
14.39,5029.5
14.4,5029.5
14.41,5029.5
14.42,5029.31
14.43,5029.5
14.44,5029.69
14.450000000000001,5029.69
14.46,5029.69
14.47,5029.5
14.48,5029.5
14.49,5029.5
14.5,5029.5
14.51,5029.69
14.52,5029.69
14.530000000000001,5029.69
14.540000000000001,5029.69
14.55,5029.69
14.56,5029.69
14.57,5029.69
14.58,5029.69
14.59,5029.87
14.6,5029.5
14.61,5029.5
14.620000000000001,5029.69
14.63,5029.69
14.64,5029.87
14.65,5029.87
14.66,5029.69
14.67,5029.69
14.68,5029.87
14.69,5029.69
14.700000000000001,5029.69
14.71,5029.69
14.72,5029.5
14.73,5029.69
14.74,5029.87
14.75,5029.69
14.76,5029.69
14.77,5029.69
14.780000000000001,5029.69
14.790000000000001,5029.69
14.8,5029.87
14.81,5029.69
14.82,5029.69
14.83,5029.87
14.84,5029.87
14.85,5029.69
14.86,5029.69
14.870000000000001,5029.5
14.88,5029.69
14.89,5029.69
14.9,5029.69
14.91,5029.5
14.92,5029.5
14.93,5029.5
14.94,5029.5
14.950000000000001,5029.69
14.96,5029.5
14.97,5029.69
14.98,5029.87
14.99,5029.69
15.0,5029.69
15.01,5029.87
15.02,5029.69
15.030000000000001,5029.5
15.040000000000001,5029.69
15.05,5029.69
15.06,5029.69
15.07,5029.69
15.08,5029.87
15.09,5029.69
15.1,5029.87
15.11,5030.06
15.120000000000001,5029.87
15.13,5029.69
15.14,5029.69
15.15,5029.87
15.16,5029.69
15.17,5029.87
15.18,5029.69
15.19,5029.87
15.200000000000001,5029.69
15.21,5029.87
15.22,5029.69
15.23,5029.69
15.24,5029.69
15.25,5029.87
15.26,5029.87
15.27,5029.87
15.280000000000001,5029.69
15.290000000000001,5029.69
15.3,5029.87
15.31,5029.69
15.32,5029.69
15.33,5029.69
15.34,5029.69
15.35,5029.69
15.36,5029.87
15.370000000000001,5029.69
15.38,5029.87
15.39,5029.87
15.4,5029.87
15.41,5029.87
15.42,5029.87
15.43,5029.87
15.44,5030.06
15.450000000000001,5030.06
15.46,5029.87
15.47,5029.87
15.48,5029.87
15.49,5029.87
15.5,5029.87
15.51,5030.06
15.52,5029.87
15.530000000000001,5029.87
15.540000000000001,5030.06
15.55,5030.06
15.56,5029.87
15.57,5030.06
15.58,5030.06
15.59,5029.87
15.6,5029.87
15.610000000000001,5029.87
15.620000000000001,5029.69
15.63,5029.87
15.64,5029.87
15.65,5029.87
15.66,5029.87
15.67,5029.87
15.68,5030.06
15.69,5029.87
15.700000000000001,5029.87
15.71,5029.87
15.72,5029.87
15.73,5029.69
15.74,5029.87
15.75,5029.87
15.76,5030.06
15.77,5029.87
15.780000000000001,5030.06
15.790000000000001,5030.06
15.8,5030.06
15.81,5030.06
15.82,5030.06
15.83,5030.06
15.84,5030.06
15.85,5030.06
15.860000000000001,5030.06
15.870000000000001,5030.06
15.88,5030.06
15.89,5030.25
15.9,5030.06
15.91,5030.06
15.92,5030.06
15.93,5030.06
15.94,5030.06
15.950000000000001,5030.25
15.96,5030.06
15.97,5030.06
15.98,5030.06
15.99,5030.06
16.0,5030.25
16.01,5030.25
16.02,5030.06
16.03,5030.25
16.04,5030.25
16.05,5030.25
16.06,5030.25
16.07,5030.06
16.080000000000002,5030.25
16.09,5030.06
16.1,5030.25
16.11,5030.44
16.12,5030.06
16.13,5030.25
16.14,5030.25
16.15,5030.25
16.16,5030.25
16.17,5030.25
16.18,5030.06
16.19,5030.25
16.2,5030.06
16.21,5030.06
16.22,5030.25
16.23,5030.06
16.240000000000002,5030.25
16.25,5030.06
16.26,5030.25
16.27,5030.06
16.28,5030.06
16.29,5030.25
16.3,5030.06
16.31,5030.25
16.32,5030.25
16.330000000000002,5030.25
16.34,5030.06
16.35,5030.25
16.36,5030.25
16.37,5030.06
16.38,5030.25
16.39,5030.06
16.4,5030.06
16.41,5030.06
16.42,5030.06
16.43,5030.25
16.44,5030.06
16.45,5030.25
16.46,5030.25
16.47,5030.25
16.48,5030.25
16.490000000000002,5030.25
16.5,5030.44
16.51,5030.25
16.52,5030.44
16.53,5030.25
16.54,5030.25
16.55,5030.25
16.56,5030.44
16.57,5030.25
16.580000000000002,5030.25
16.59,5030.25
16.6,5030.25
16.61,5030.44
16.62,5030.25
16.63,5030.44
16.64,5030.25
16.65,5030.25
16.66,5030.44
16.67,5030.44
16.68,5030.25
16.69,5030.44
16.7,5030.25
16.71,5030.44
16.72,5030.44
16.73,5030.44
16.740000000000002,5030.44
16.75,5030.62
16.76,5030.44
16.77,5030.44
16.78,5030.44
16.79,5030.44
16.8,5030.25
16.81,5030.44
16.82,5030.44
16.830000000000002,5030.44
16.84,5030.62
16.85,5030.25
16.86,5030.44
16.87,5030.44
16.88,5030.44
16.89,5030.44
16.9,5030.44
16.91,5030.44
16.92,5030.44
16.93,5030.44
16.94,5030.44
16.95,5030.25
16.96,5030.44
16.97,5030.44
16.98,5030.44
16.990000000000002,5030.25
17.0,5030.44
17.01,5030.62
17.02,5030.25
17.03,5030.44
17.04,5030.62
17.05,5030.44
17.06,5030.25
17.07,5030.44
17.080000000000002,5030.44
17.09,5030.25
17.1,5030.62
17.11,5030.44
17.12,5030.44
17.13,5030.44
17.14,5030.62
17.150000000000002,5030.25
17.16,5030.44
17.17,5030.44
17.18,5030.44
17.19,5030.25
17.2,5030.44
17.21,5030.44
17.22,5030.25
17.23,5030.25
17.240000000000002,5030.25
17.25,5030.44
17.26,5030.44
17.27,5030.25
17.28,5030.25
17.29,5030.44
17.3,5030.44
17.31,5030.25
17.32,5030.25
17.330000000000002,5030.44
17.34,5030.44
17.35,5030.44
17.36,5030.44
17.37,5030.25
17.38,5030.25
17.39,5030.25
17.400000000000002,5030.25
17.41,5030.44
17.42,5030.25
17.43,5030.44
17.44,5030.44
17.45,5030.44
17.46,5030.44
17.47,5030.44
17.48,5030.44
17.490000000000002,5030.25
17.5,5030.44
17.51,5030.44
17.52,5030.44
17.53,5030.44
17.54,5030.25
17.55,5030.44
17.56,5030.44
17.57,5030.44
17.580000000000002,5030.62
17.59,5030.44
17.6,5030.62
17.61,5030.44
17.62,5030.62
17.63,5030.62
17.64,5030.62
17.650000000000002,5030.81
17.66,5030.62
17.67,5030.62
17.68,5030.62
17.69,5030.62
17.7,5030.62
17.71,5030.62
17.72,5030.62
17.73,5030.62
17.740000000000002,5030.81
17.75,5030.62
17.76,5030.62
17.77,5030.62
17.78,5030.44
17.79,5030.62
17.8,5030.62
17.81,5030.44
17.82,5030.62
17.830000000000002,5030.62
17.84,5030.62
17.85,5030.44
17.86,5030.62
17.87,5030.62
17.88,5030.62
17.89,5030.81
17.900000000000002,5030.81
17.91,5030.62
17.92,5030.81
17.93,5030.62
17.94,5030.81
17.95,5030.81
17.96,5030.62
17.97,5030.44
17.98,5030.62
17.990000000000002,5030.81
18.0,5030.62
18.01,5030.62
18.02,5030.62
18.03,5030.62
18.04,5030.62
18.05,5030.62
18.06,5030.81
18.07,5030.81
18.080000000000002,5030.81
18.09,5030.62
18.1,5030.62
18.11,5030.62
18.12,5030.62
18.13,5030.62
18.14,5030.81
18.150000000000002,5030.81
18.16,5030.81
18.17,5030.62
18.18,5030.62
18.19,5030.62
18.2,5030.62
18.21,5030.62
18.22,5030.62
18.23,5030.62
18.240000000000002,5030.62
18.25,5030.62
18.26,5030.62
18.27,5030.62
18.28,5030.62
18.29,5030.62
18.3,5030.62
18.31,5030.62
18.32,5030.62
18.330000000000002,5030.81
18.34,5030.81
18.35,5030.62
18.36,5030.81
18.37,5030.81
18.38,5030.81
18.39,5030.81
18.400000000000002,5030.62
18.41,5030.62
18.42,5030.62
18.43,5030.81
18.44,5031.0
18.45,5030.81
18.46,5030.81
18.47,5030.81
18.48,5030.81
18.490000000000002,5030.81
18.5,5030.62
18.51,5030.81
18.52,5030.81
18.53,5030.62
18.54,5030.62
18.55,5030.62
18.56,5030.62
18.57,5030.62
18.580000000000002,5030.81
18.59,5031.0
18.6,5030.62
18.61,5030.62
18.62,5030.62
18.63,5030.81
18.64,5030.81
18.650000000000002,5030.81
18.66,5031.0
18.67,5030.81
18.68,5031.0
18.69,5031.0
18.7,5030.81
18.71,5031.0
18.72,5031.0
18.73,5030.81
18.740000000000002,5031.0
18.75,5030.81
18.76,5031.0
18.77,5030.81
18.78,5031.0
18.79,5031.0
18.8,5030.81
18.81,5030.81
18.82,5031.0
18.830000000000002,5030.81
18.84,5031.0
18.85,5030.81
18.86,5031.0
18.87,5030.81
18.88,5030.81
18.89,5031.0
18.900000000000002,5031.0
18.91,5030.81
18.92,5030.62
18.93,5030.81
18.94,5030.81
18.95,5031.0
18.96,5030.81
18.97,5031.0
18.98,5031.0
18.990000000000002,5031.0
19.0,5031.0
19.01,5030.81
19.02,5030.81
19.03,5031.0
19.04,5030.81
19.05,5031.0
19.06,5030.81
19.07,5030.81
19.080000000000002,5030.62
19.09,5031.0
19.1,5030.81
19.11,5030.81
19.12,5030.81
19.13,5030.81
19.14,5031.0
19.150000000000002,5030.62
19.16,5031.0
19.17,5030.81
19.18,5031.0
19.19,5030.81
19.2,5030.62
19.21,5030.81
19.22,5031.0
19.23,5030.81
19.240000000000002,5031.0
19.25,5031.0
19.26,5031.0
19.27,5030.81
19.28,5031.0
19.29,5030.81
19.3,5030.81
19.31,5031.0
19.32,5031.0
19.330000000000002,5030.62
19.34,5030.81
19.35,5030.81
19.36,5031.0
19.37,5030.81
19.38,5030.81
19.39,5030.81
19.400000000000002,5030.81
19.41,5031.0
19.42,5030.81
19.43,5030.81
19.44,5030.62
19.45,5031.0
19.46,5030.81
19.47,5030.81
19.48,5031.0
19.490000000000002,5030.81
19.5,5030.81
19.51,5030.81
19.52,5030.81
19.53,5030.81
19.54,5030.81
19.55,5030.81
19.56,5030.81
19.57,5030.81
19.580000000000002,5030.81
19.59,5030.81
19.6,5030.81
19.61,5030.81
19.62,5030.81
19.63,5031.0
19.64,5030.62
19.650000000000002,5030.81
19.66,5031.0
19.67,5031.0
19.68,5030.81
19.69,5031.0
19.7,5030.81
19.71,5030.81
19.72,5030.62
19.73,5031.0
19.740000000000002,5030.81
19.75,5031.0
19.76,5031.0
19.77,5031.0
19.78,5030.81
19.79,5031.0
19.8,5030.81
19.81,5031.0
19.82,5031.0
19.830000000000002,5031.0
19.84,5031.19
19.85,5031.0
19.86,5031.0
19.87,5031.19
19.88,5031.0
19.89,5030.81
19.900000000000002,5031.0
19.91,5031.0
19.92,5031.19
19.93,5031.0
19.94,5031.0
19.95,5031.0
19.96,5031.19
19.97,5031.19
19.98,5031.0
19.990000000000002,5031.0
20.0,5031.0
20.01,5031.0
20.02,5031.19
20.03,5031.0
20.04,5031.19
20.05,5031.0
20.06,5030.81
20.07,5031.0
20.080000000000002,5031.19
20.09,5031.19
20.1,5031.0
20.11,5031.19
20.12,5031.19
20.13,5031.0
20.14,5031.19
20.150000000000002,5031.19
20.16,5031.19
20.17,5031.37
20.18,5031.19
20.19,5031.19
20.2,5031.19
20.21,5031.0
20.22,5031.19
20.23,5031.0
20.240000000000002,5031.19
20.25,5031.19
20.26,5031.19
20.27,5031.19
20.28,5031.0
20.29,5031.0
20.3,5031.19
20.31,5031.19
20.32,5031.19
20.330000000000002,5031.19
20.34,5031.19
20.35,5031.19
20.36,5031.19
20.37,5031.19
20.38,5031.19
20.39,5031.19
20.400000000000002,5031.19
20.41,5031.19
20.42,5031.19
20.43,5031.19
20.44,5031.0
20.45,5031.19
20.46,5031.19
20.47,5031.0
20.48,5031.0
20.490000000000002,5031.0
20.5,5031.19
20.51,5031.0
20.52,5031.0
20.53,5031.19
20.54,5031.0
20.55,5031.19
20.56,5031.0
20.57,5031.19
20.580000000000002,5031.19
20.59,5031.19
20.6,5031.19
20.61,5031.19
20.62,5031.0
20.63,5031.19
20.64,5031.19
20.650000000000002,5031.0
20.66,5031.19
20.67,5031.0
20.68,5031.19
20.69,5031.19
20.7,5031.19
20.71,5031.19
20.72,5031.19
20.73,5031.19
20.740000000000002,5031.19
20.75,5031.19
20.76,5031.19
20.77,5031.19
20.78,5031.19
20.79,5031.19
20.8,5031.19
20.81,5031.19
20.82,5031.0
20.830000000000002,5031.0
20.84,5031.19
20.85,5031.19
20.86,5031.19
20.87,5031.19
20.88,5031.0
20.89,5031.19
20.900000000000002,5031.0
20.91,5031.37
20.92,5031.19
20.93,5031.37
20.94,5031.37
20.95,5031.37
20.96,5031.19
20.97,5031.19
20.98,5031.19
20.990000000000002,5031.37
21.0,5031.19
21.01,5031.19
21.02,5031.37
21.03,5031.19
21.04,5031.19
21.05,5031.19
21.06,5031.19
21.07,5031.19
21.080000000000002,5031.19
21.09,5031.37
21.1,5031.19
21.11,5031.19
21.12,5031.19
21.13,5031.19
21.14,5031.19
21.150000000000002,5031.19
21.16,5031.19
21.17,5031.19
21.18,5031.37
21.19,5031.37
21.2,5031.19
21.21,5031.19
21.22,5031.19
21.23,5031.19
21.240000000000002,5031.19
21.25,5031.19
21.26,5031.37
21.27,5031.19
21.28,5031.19
21.29,5031.19
21.3,5031.37
21.31,5031.37
21.32,5031.37
21.330000000000002,5031.37
21.34,5031.37
21.35,5031.0
21.36,5031.0
21.37,5031.19
21.38,5031.19
21.39,5031.19
21.400000000000002,5031.0
21.41,5031.0
21.42,5031.0
21.43,5031.0
21.44,5031.19
21.45,5031.0
21.46,5031.19
21.47,5031.19
21.48,5031.19
21.490000000000002,5031.37
21.5,5031.37
21.51,5031.19
21.52,5031.0
21.53,5031.19
21.54,5031.0
21.55,5031.19
21.56,5031.19
21.57,5031.19
21.580000000000002,5031.19
21.59,5031.19
21.6,5031.19
21.61,5031.19
21.62,5031.37
21.63,5031.19
21.64,5031.19
21.650000000000002,5031.19
21.66,5031.19
21.67,5031.0
21.68,5031.0
21.69,5031.19
21.7,5031.19
21.71,5031.0
21.72,5031.37
21.73,5031.0
21.740000000000002,5031.19
21.75,5031.19
21.76,5031.19
21.77,5031.19
21.78,5031.0
21.79,5031.19
21.8,5031.19
21.81,5031.19
21.82,5031.19
21.830000000000002,5031.0
21.84,5031.19
21.85,5031.19
21.86,5031.19
21.87,5031.19
21.88,5031.19
21.89,5031.19
21.900000000000002,5031.19
21.91,5031.19
21.92,5031.37
21.93,5031.19
21.94,5031.37
21.95,5031.37
21.96,5031.37
21.97,5031.37
21.98,5031.37
21.990000000000002,5031.37
22.0,5031.37
22.01,5031.37
22.02,5031.37
22.03,5031.37
22.04,5031.56
22.05,5031.37
22.06,5031.56
22.07,5031.37
22.080000000000002,5031.37
22.09,5031.37
22.1,5031.37
22.11,5031.37
22.12,5031.37
22.13,5031.56
22.14,5031.19
22.150000000000002,5031.37
22.16,5031.37
22.17,5031.37
22.18,5031.56
22.19,5031.37
22.2,5031.56
22.21,5031.37
22.22,5031.56
22.23,5031.19
22.240000000000002,5031.37
22.25,5031.37
22.26,5031.56
22.27,5031.37
22.28,5031.37
22.29,5031.56
22.3,5031.56
22.31,5031.37
22.32,5031.37
22.330000000000002,5031.56
22.34,5031.37
22.35,5031.37
22.36,5031.37
22.37,5031.37
22.38,5031.37
22.39,5031.37
22.400000000000002,5031.37
22.41,5031.56
22.42,5031.37
22.43,5031.56
22.44,5031.56
22.45,5031.37
22.46,5031.56
22.47,5031.37
22.48,5031.56
22.490000000000002,5031.56
22.5,5031.56
22.51,5031.56
22.52,5031.56
22.53,5031.56
22.54,5031.56
22.55,5031.56
22.56,5031.75
22.57,5031.56
22.580000000000002,5031.56
22.59,5031.56
22.6,5031.56
22.61,5031.56
22.62,5031.75
22.63,5031.37
22.64,5031.56
22.650000000000002,5031.56
22.66,5031.37
22.67,5031.37
22.68,5031.56
22.69,5031.56
22.7,5031.56
22.71,5031.56
22.72,5031.56
22.73,5031.37
22.740000000000002,5031.56
22.75,5031.56
22.76,5031.56
22.77,5031.75
22.78,5031.56
22.79,5031.56
22.8,5031.56
22.81,5031.56
22.82,5031.75
22.830000000000002,5031.56
22.84,5031.56
22.85,5031.56
22.86,5031.56
22.87,5031.56
22.88,5031.75
22.89,5031.37
22.900000000000002,5031.56
22.91,5031.56
22.92,5031.56
22.93,5031.37
22.94,5031.37
22.95,5031.37
22.96,5031.56
22.97,5031.56
22.98,5031.37
22.990000000000002,5031.56
23.0,5031.56
23.01,5031.56
23.02,5031.37
23.03,5031.56
23.04,5031.37
23.05,5031.56
23.06,5031.56
23.07,5031.56
23.080000000000002,5031.56
23.09,5031.56
23.1,5031.75
23.11,5031.56
23.12,5031.37
23.13,5031.37
23.14,5031.56
23.150000000000002,5031.56
23.16,5031.56
23.17,5031.56
23.18,5031.56
23.19,5031.37
23.2,5031.56
23.21,5031.56
23.22,5031.56
23.23,5031.56
23.240000000000002,5031.37
23.25,5031.56
23.26,5031.56
23.27,5031.75
23.28,5031.37
23.29,5031.37
23.3,5031.56
23.31,5031.56
23.32,5031.56
23.330000000000002,5031.56
23.34,5031.56
23.35,5031.56
23.36,5031.75
23.37,5031.56
23.38,5031.56
23.39,5031.94
23.400000000000002,5031.75
23.41,5031.56
23.42,5031.56
23.43,5031.56
23.44,5031.56
23.45,5031.75
23.46,5031.56
23.47,5031.56
23.48,5031.56
23.490000000000002,5031.56
23.5,5031.56
23.51,5031.56
23.52,5031.56
23.53,5031.37
23.54,5031.37
23.55,5031.56
23.56,5031.56
23.57,5031.56
23.580000000000002,5031.56
23.59,5031.37
23.6,5031.56
23.61,5031.37
23.62,5031.56
23.63,5031.56
23.64,5031.37
23.650000000000002,5031.56
23.66,5031.56
23.67,5031.37
23.68,5031.56
23.69,5031.37
23.7,5031.37
23.71,5031.56
23.72,5031.37
23.73,5031.56
23.740000000000002,5031.56
23.75,5031.56
23.76,5031.56
23.77,5031.56
23.78,5031.56
23.79,5031.56
23.8,5031.56
23.81,5031.56
23.82,5031.56
23.830000000000002,5031.56
23.84,5031.37
23.85,5031.37
23.86,5031.37
23.87,5031.37
23.88,5031.37
23.89,5031.56
23.900000000000002,5031.56
23.91,5031.37
23.92,5031.37
23.93,5031.56
23.94,5031.37
23.95,5031.56
23.96,5031.56
23.97,5031.37
23.98,5031.56
23.990000000000002,5031.56
24.0,5031.56
24.01,5031.56
24.02,5031.56
24.03,5031.37
24.04,5031.37
24.05,5031.56
24.060000000000002,5031.56
24.07,5031.56
24.080000000000002,5031.56
24.09,5031.56
24.1,5031.56
24.11,5031.37
24.12,5031.56
24.13,5031.56
24.14,5031.37
24.150000000000002,5031.37
24.16,5031.37
24.17,5031.37
24.18,5031.56
24.19,5031.56
24.2,5031.37
24.21,5031.56
24.22,5031.37
24.23,5031.37
24.240000000000002,5031.56
24.25,5031.37
24.26,5031.56
24.27,5031.37
24.28,5031.56
24.29,5031.56
24.3,5031.56
24.310000000000002,5031.56
24.32,5031.56
24.330000000000002,5031.56
24.34,5031.37
24.35,5031.56
24.36,5031.56
24.37,5031.75
24.38,5031.75
24.39,5031.56
24.400000000000002,5031.56
24.41,5031.56
24.42,5031.56
24.43,5031.56
24.44,5031.56
24.45,5031.56
24.46,5031.56
24.47,5031.56
24.48,5031.75
24.490000000000002,5031.56
24.5,5031.56
24.51,5031.56
24.52,5031.75
24.53,5031.75
24.54,5031.75
24.55,5031.75
24.560000000000002,5031.75
24.57,5031.94
24.580000000000002,5031.75
24.59,5031.75
24.6,5031.94
24.61,5031.75
24.62,5031.75
24.63,5031.75
24.64,5031.56
24.650000000000002,5031.75
24.66,5031.75
24.67,5031.56
24.68,5031.56
24.69,5031.56
24.7,5031.56
24.71,5031.56
24.72,5031.75
24.73,5031.56
24.740000000000002,5031.75
24.75,5031.56
24.76,5031.56
24.77,5031.75
24.78,5031.75
24.79,5031.75
24.8,5031.75
24.810000000000002,5031.56
24.82,5031.75
24.830000000000002,5031.75
24.84,5031.75
24.85,5031.75
24.86,5031.75
24.87,5031.75
24.88,5031.75
24.89,5031.94
24.900000000000002,5031.56
24.91,5031.75
24.92,5031.94
24.93,5031.94
24.94,5031.75
24.95,5031.56
24.96,5031.75
24.97,5031.94
24.98,5031.75
24.990000000000002,5031.75
